INFO  2019-12-25 17:52:27,082 [3    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 943.526ms 200 application/json; charset=utf-8
INFO  2019-12-25 17:52:36,916 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/  
WARN  2019-12-25 17:52:36,916 [16   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2019-12-25 17:52:36,916 [16   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2019-12-25 17:52:36,918 [3    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/Index.html'. Physical path: 'E:\Visual Studio\Project\IEManageSystem\src\IEManageSystem.Web\ClientApp\build\Index.html'
INFO  2019-12-25 17:52:36,918 [3    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.8426ms 200 text/html
INFO  2019-12-25 17:52:36,931 [8    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/js/index.bundle.js  
WARN  2019-12-25 17:52:36,931 [8    ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2019-12-25 17:52:36,931 [8    ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2019-12-25 17:52:37,305 [15   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/js/index.bundle.js'. Physical path: 'E:\Visual Studio\Project\IEManageSystem\src\IEManageSystem.Web\ClientApp\build\js\index.bundle.js'
INFO  2019-12-25 17:52:37,305 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 374.496ms 200 application/javascript
INFO  2019-12-25 17:52:38,006 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/api/User/GetUserScopeAccessAuthorities application/json 2
WARN  2019-12-25 17:52:38,007 [11   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2019-12-25 17:52:38,007 [11   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2019-12-25 17:52:38,007 [11   ] uthentication.JwtBearer.JwtBearerHandler - Bearer was not authenticated. Failure message: No SecurityTokenValidator available for token: null
INFO  2019-12-25 17:52:38,007 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/api/SiteSettingManage/GetSiteSettings application/json 2
WARN  2019-12-25 17:52:38,007 [13   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2019-12-25 17:52:38,007 [13   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2019-12-25 17:52:38,008 [13   ] uthentication.JwtBearer.JwtBearerHandler - Bearer was not authenticated. Failure message: No SecurityTokenValidator available for token: null
INFO  2019-12-25 17:52:38,009 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetSiteSettings", controller = "SiteSettingManage"}. Executing action IEManageSystem.Services.ManageHome.Setting.SiteSettings.SiteSettingManageAppService.GetSiteSettings (IEManageSystem.Application)
INFO  2019-12-25 17:52:38,010 [13   ] uthorization.DefaultAuthorizationService - Authorization failed.
INFO  2019-12-25 17:52:38,010 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Authorization failed for the request at filter 'IEManageSystem.Web.Filters.ApiAuthorizationFilter'.
INFO  2019-12-25 17:52:38,010 [13   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-12-25 17:52:38,010 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action IEManageSystem.Services.ManageHome.Setting.SiteSettings.SiteSettingManageAppService.GetSiteSettings (IEManageSystem.Application) in 1.2548ms
INFO  2019-12-25 17:52:38,010 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3.4734ms 401 application/json; charset=utf-8
INFO  2019-12-25 17:52:38,011 [13   ] Microsoft.AspNetCore.Server.Kestrel      - Connection id "0HLS940I3PQES", Request id "0HLS940I3PQES:00000002": the application completed without reading the entire request body.
INFO  2019-12-25 17:52:38,012 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetUserScopeAccessAuthorities", controller = "User", area = ""}. Executing action IEManageSystem.Api.Controllers.Users.UserController.GetUserScopeAccessAuthorities (IEManageSystem.Web)
INFO  2019-12-25 17:52:38,015 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method IEManageSystem.Api.Controllers.Users.UserController.GetUserScopeAccessAuthorities (IEManageSystem.Web) with arguments (IEManageSystem.Api.Controllers.Users.Dto.GetUserScopeAccessAuthoritiesInput) - Validation state: Valid
INFO  2019-12-25 17:52:38,019 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method IEManageSystem.Api.Controllers.Users.UserController.GetUserScopeAccessAuthorities (IEManageSystem.Web), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 3.2869ms.
INFO  2019-12-25 17:52:38,021 [11   ] Abp.Auditing.SimpleLogAuditingStore      - AUDIT LOG: IEManageSystem.Api.Controllers.Users.UserController.GetUserScopeAccessAuthorities is executed by an anonymous user in 6 ms from ::1 IP address with succeed.
INFO  2019-12-25 17:52:38,021 [11   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-12-25 17:52:38,021 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action IEManageSystem.Api.Controllers.Users.UserController.GetUserScopeAccessAuthorities (IEManageSystem.Web) in 8.7626ms
INFO  2019-12-25 17:52:38,021 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 14.7641ms 200 application/json; charset=utf-8
INFO  2019-12-25 17:52:38,028 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/api/PageQuery/GetPage application/json 15
WARN  2019-12-25 17:52:38,028 [11   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2019-12-25 17:52:38,028 [11   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2019-12-25 17:52:38,028 [11   ] uthentication.JwtBearer.JwtBearerHandler - Bearer was not authenticated. Failure message: No SecurityTokenValidator available for token: null
INFO  2019-12-25 17:52:38,029 [3    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/api/PageQuery/GetPageData application/json 19
WARN  2019-12-25 17:52:38,029 [3    ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2019-12-25 17:52:38,029 [3    ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2019-12-25 17:52:38,029 [3    ] uthentication.JwtBearer.JwtBearerHandler - Bearer was not authenticated. Failure message: No SecurityTokenValidator available for token: null
INFO  2019-12-25 17:52:38,030 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetPage", controller = "PageQuery"}. Executing action IEManageSystem.Services.ManageHome.CMS.PageQuerys.PageQueryAppService.GetPage (IEManageSystem.Application)
INFO  2019-12-25 17:52:38,030 [3    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetPageData", controller = "PageQuery"}. Executing action IEManageSystem.Services.ManageHome.CMS.PageQuerys.PageQueryAppService.GetPageData (IEManageSystem.Application)
INFO  2019-12-25 17:52:38,031 [3    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method IEManageSystem.Services.ManageHome.CMS.PageQuerys.PageQueryAppService.GetPageData (IEManageSystem.Application) with arguments (IEManageSystem.Services.ManageHome.CMS.PageQuerys.Dto.GetPageDataInput) - Validation state: Valid
INFO  2019-12-25 17:52:38,031 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method IEManageSystem.Services.ManageHome.CMS.PageQuerys.PageQueryAppService.GetPage (IEManageSystem.Application) with arguments (IEManageSystem.Services.ManageHome.CMS.PageQuerys.Dto.GetPageInput) - Validation state: Valid
INFO  2019-12-25 17:52:38,034 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method IEManageSystem.Services.ManageHome.CMS.PageQuerys.PageQueryAppService.GetPage (IEManageSystem.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2.284ms.
INFO  2019-12-25 17:52:38,034 [11   ] Abp.Auditing.SimpleLogAuditingStore      - AUDIT LOG: IEManageSystem.Services.ManageHome.CMS.PageQuerys.PageQueryAppService.GetPage is executed by an anonymous user in 3 ms from ::1 IP address with succeed.
INFO  2019-12-25 17:52:38,034 [11   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
